timestamp,temperature,vibration,pressure,failure
2023-06-01 00:00:00,24.77831122836776,0.06422292766065706,15.053874300276519,0.0
2023-06-01 00:01:00,26.09690891246853,0.025371450500092478,14.62054603827811,0.0
2023-06-01 00:02:00,25.207366557749655,0.03745988349776694,14.79992023154422,0.0
2023-06-01 00:03:00,23.288264323609347,0.07942170587758807,15.955697151744959,0.0
2023-06-01 00:04:00,21.7385829370155,0.07384128261052841,15.205833806001474,0.0
2023-06-01 00:05:00,23.997395809432582,0.07151422286959405,14.865609770213275,0.0
2023-06-01 00:06:00,25.171751878277902,0.052559278607683474,15.69445652999195,1.0
2023-06-01 00:07:00,26.110347361679704,0.036248943457728416,15.218679702910727,0.0
2023-06-01 00:08:00,27.71117250254996,0.049768656609521664,14.677191977977714,0.0
2023-06-01 00:09:00,25.693874210741694,0.022967073146992426,15.508761411656923,0.0
2023-06-01 00:10:00,25.954074582701555,0.04243159136599509,15.138618236960781,0.0
2023-06-01 00:11:00,24.061400844774266,0.038435084768715586,14.810543657308685,0.0
2023-06-01 00:12:00,25.333334531904693,0.05203575804435998,15.903187179073278,0.0
2023-06-01 00:13:00,22.61212087827557,0.040098680551475044,14.133001158382644,1.0
2023-06-01 00:14:00,22.377724597225072,0.06588019397085701,13.468437300801567,0.0
2023-06-01 00:15:00,21.491834180834594,0.05905437593155327,15.605933330056454,0.0
2023-06-01 00:16:00,27.74307556939331,0.0595730661849352,14.228347268926303,0.0
2023-06-01 00:17:00,25.02967458862077,0.06820126341738582,15.142646842924094,1.0
2023-06-01 00:18:00,21.35817188120153,0.035268758060788004,15.528146208845397,0.0
2023-06-01 00:19:00,24.234578913429846,0.08356895571441486,14.497078653097553,0.0
2023-06-01 00:20:00,25.505623820540617,0.0635503899822292,15.43654658480612,0.0
2023-06-01 00:21:00,25.257048261983062,0.032799027181277314,14.45830958865756,0.0
2023-06-01 00:22:00,27.0115668136482,0.052613526996949045,14.99665068641623,0.0
2023-06-01 00:23:00,24.93261758637557,0.044780546791619566,14.580760639387059,0.0
2023-06-01 00:24:00,25.26382054552589,0.06990701048937734,15.359666367318281,0.0
2023-06-01 00:25:00,26.93357142294214,0.05552897420352633,15.102002489498574,0.0
2023-06-01 00:26:00,29.852203667293338,0.06784309251487344,14.153581047031208,0.0
2023-06-01 00:27:00,23.692762146026798,0.0327396402233696,14.8963088240451,0.0
2023-06-01 00:28:00,24.74638555297996,0.03955948631440838,14.960925575026732,0.0
2023-06-01 00:29:00,25.542738308485216,0.03333264848800053,14.469773682981698,0.0
2023-06-01 00:30:00,25.033338200281655,0.0541674386806517,15.33650648259443,0.0
2023-06-01 00:31:00,23.138470393676172,0.06826921329686768,14.513677087652523,0.0
2023-06-01 00:32:00,25.112149992655915,0.05028770587181753,14.355579565221845,1.0
2023-06-01 00:33:00,23.822062242375964,0.07491267925608086,15.34535758666545,0.0
2023-06-01 00:34:00,28.331043202979707,0.036160600048494716,14.88846818399282,0.0
2023-06-01 00:35:00,25.322493020016108,0.06989398806594965,15.101736671799374,0.0
2023-06-01 00:36:00,24.084876390305315,0.017944770090193955,15.510955330802574,0.0
2023-06-01 00:37:00,26.637931942979097,0.04151604135751512,14.907102295382101,0.0
2023-06-01 00:38:00,25.125087023038823,0.038657078535446754,15.939080372634288,0.0
2023-06-01 00:39:00,25.375811087272822,0.06385611808886618,14.765506805538497,0.0
2023-06-01 00:40:00,25.925805691049558,0.045127509595732744,14.481086726740976,0.0
2023-06-01 00:41:00,22.314149556966573,0.05866843928962203,15.310995588205408,0.0
2023-06-01 00:42:00,24.31998686248094,0.04896984992482346,13.950536947537513,0.0
2023-06-01 00:43:00,28.695787329486308,0.06819024984457882,16.15709078247388,0.0
2023-06-01 00:44:00,25.42149798577018,0.05218724942226475,16.538100498269742,0.0
2023-06-01 00:45:00,21.857023880640924,0.07171671230429869,15.737167840397499,0.0
2023-06-01 00:46:00,25.550716127250716,0.027162792137258866,14.676710579870537,0.0
2023-06-01 00:47:00,23.40062407904912,0.07554678103731692,15.193932337236992,1.0
2023-06-01 00:48:00,21.025409756327065,0.059499832416946626,14.196483185333125,0.0
2023-06-01 00:49:00,23.31520488486896,0.04609047300320027,14.65746674919047,0.0
2023-06-01 00:50:00,23.6249641924829,0.06945078466043769,14.50689774879444,0.0
2023-06-01 00:51:00,24.58600396320932,0.018798154676260153,15.838836279325914,0.0
2023-06-01 00:52:00,27.405536471463407,0.016421048416239738,14.678964077848883,0.0
2023-06-01 00:53:00,26.98525173115901,0.06360562766335448,15.525657597068278,0.0
2023-06-01 00:54:00,23.869273258271548,0.01724439004219664,14.626053013508233,0.0
2023-06-01 00:55:00,26.138725215674,0.05591865801309469,13.66502624786467,0.0
2023-06-01 00:56:00,26.112756658551458,0.0646903549437082,15.322702778648363,0.0
2023-06-01 00:57:00,28.08271596953306,0.05406754748556049,15.967927422186598,0.0
2023-06-01 00:58:00,24.580279234408238,0.02764288680557225,14.618063458712879,0.0
2023-06-01 00:59:00,27.982646292970536,0.06389204145314586,14.512029048707575,0.0
2023-06-01 01:00:00,27.578557885354275,0.08175053791317827,15.122046084466653,0.0
2023-06-01 01:01:00,23.441705037486656,0.07588170916154865,15.750102368868406,0.0
2023-06-01 01:02:00,22.795557836741352,0.03203839212902071,14.998752665784075,1.0
2023-06-01 01:03:00,25.567279784803063,0.04703226536264554,14.402698353142092,1.0
2023-06-01 01:04:00,28.12810842862964,0.04876610338476403,14.615573341851105,0.0
2023-06-01 01:05:00,25.774974441198808,0.057751294589246036,14.81443477589018,0.0
2023-06-01 01:06:00,24.356305254949703,0.03343422086216169,15.475784960556592,0.0
2023-06-01 01:07:00,21.603420062559174,0.03363600988871864,15.7128915452009,0.0
2023-06-01 01:08:00,25.946021696375144,0.009760464336097611,15.13095544453601,0.0
2023-06-01 01:09:00,25.03165678939013,0.07232905674362732,14.173996442659824,0.0
2023-06-01 01:10:00,26.032140199555045,0.02209264688966793,15.350181512354792,0.0
2023-06-01 01:11:00,26.599233621456243,0.04799258838123218,15.596057685601814,0.0
2023-06-01 01:12:00,21.93657769665437,0.06449412192679671,16.08609505880621,0.0
2023-06-01 01:13:00,22.43237172368061,0.041412146679072726,15.268556386650479,0.0
2023-06-01 01:14:00,26.460164889164105,0.04265600459380174,13.733190363669314,0.0
2023-06-01 01:15:00,28.044653254796504,0.08126685520425983,15.772418781191178,0.0
2023-06-01 01:16:00,23.18137381845952,0.06712533248469582,14.740232452267584,0.0
2023-06-01 01:17:00,24.00626954174521,0.05283476719547273,15.785262575592482,0.0
2023-06-01 01:18:00,25.519827104137164,0.05682202303807962,15.816308675796853,0.0
2023-06-01 01:19:00,26.811877851470655,0.05879890821563495,15.722279582356995,0.0
2023-06-01 01:20:00,25.839939264901208,0.034157061057673646,16.43676571382982,0.0
2023-06-01 01:21:00,26.723575500398084,0.06271282488406225,14.74732316001302,0.0
2023-06-01 01:22:00,26.77266835788675,0.07993469629689355,14.737930301077617,0.0
2023-06-01 01:23:00,25.154160268616387,0.02783964592751326,15.495392527852847,0.0
2023-06-01 01:24:00,23.484919854659555,0.03502177083033835,14.988706057886954,0.0
2023-06-01 01:25:00,25.541778203429587,0.02545118116356141,14.618098446226995,0.0
2023-06-01 01:26:00,27.812249837550755,0.06464126240423232,13.699249648748628,0.0
2023-06-01 01:27:00,22.350216405019356,0.03380366479491119,16.80195324195339,0.0
2023-06-01 01:28:00,27.505614382875766,0.04933099281348291,14.430799184555509,0.0
2023-06-01 01:29:00,25.178844240084576,0.039695590264009005,14.579553100536968,0.0
2023-06-01 01:30:00,23.285641761995986,0.04480470318246736,14.256760046992154,0.0
2023-06-01 01:31:00,23.400101070968123,0.035468897518931466,16.10998487539362,1.0
2023-06-01 01:32:00,23.001640534243897,0.041039745878287744,13.945961621121539,0.0
2023-06-01 01:33:00,23.820351566071714,0.03917392659176005,14.919917887478647,0.0
2023-06-01 01:34:00,26.783564318294186,0.06202555028111948,14.84385021188564,0.0
2023-06-01 01:35:00,25.21284985241331,0.0645785112551909,14.979950644029696,0.0
2023-06-01 01:36:00,20.894653979746643,0.0052600954302530895,15.51610159278601,0.0
2023-06-01 01:37:00,25.63590819165836,0.05841827284771654,15.513773351300884,0.0
2023-06-01 01:38:00,25.118655181827528,0.044181823895301446,15.131993853830597,0.0
2023-06-01 01:39:00,22.935888734644788,0.048369215524249276,15.676471789192032,0.0
2023-06-01 01:40:00,26.4881589202659,0.039774972252384716,14.717915507643456,1.0
2023-06-01 01:41:00,20.68127426905308,0.022484497181328958,14.632443464288317,0.0
2023-06-01 01:42:00,25.14640914183732,0.02338393412720491,14.82154403058774,0.0
2023-06-01 01:43:00,23.25096197047891,0.05372261205446986,15.291260212026135,1.0
2023-06-01 01:44:00,25.294270689703886,0.07262918590814564,15.370713427346647,0.0
2023-06-01 01:45:00,24.94088617512256,0.05803094271048642,15.523855848580462,0.0
2023-06-01 01:46:00,23.811956982488542,0.03629203889660955,14.226752332043358,0.0
2023-06-01 01:47:00,25.470591960453387,0.029801054778039522,15.365130732373155,0.0
2023-06-01 01:48:00,26.205838280650575,0.04222253324089528,14.871239772635843,0.0
2023-06-01 01:49:00,27.144051403574565,0.04162483867726639,14.580872415623395,0.0
2023-06-01 01:50:00,22.120781887537788,0.03160751105557902,15.757270532928757,0.0
2023-06-01 01:51:00,24.95159873180329,0.020958876499180143,15.811285700237212,0.0
2023-06-01 01:52:00,22.522892528294765,0.07564972125208888,16.078090907934598,0.0
2023-06-01 01:53:00,24.893600154524897,0.06928571050852433,15.458678918589458,0.0
2023-06-01 01:54:00,20.970987633414893,0.03900379180029472,14.586706361428226,0.0
2023-06-01 01:55:00,23.546763243136905,0.10341639374537887,15.35253267326559,0.0
2023-06-01 01:56:00,24.638958352649762,0.052997299512580656,15.440653438594737,0.0
2023-06-01 01:57:00,27.28784769510725,0.042844884054485464,16.209175964766448,0.0
2023-06-01 01:58:00,25.99281461124282,0.09301853389141733,15.391294539219079,0.0
2023-06-01 01:59:00,31.25959784740901,0.00935495452234817,14.576997783824817,0.0
